,Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressurehPa,Mean_Sea_Level_PressurehPa,Min_Sea_Level_PressurehPa,Max_VisibilityKm,Mean_VisibilityKm,Min_VisibilitykM,Max_Wind_SpeedKm_h,Mean_Wind_SpeedKm_h,Max_Gust_SpeedKm_h,Precipitationmm,CloudCover,Events,WindDirDegrees,State
865,2015-05-16,18,12,6,10,6,0,93,59,21,1025,1022,1020,31.0,16.0,10.0,29,11,,0.0,6.0,Fog-Rain,256,HE
866,2015-05-17,19,15,10,11,5,1,82,52,21,1027,1024,1020,26.0,13.0,10.0,19,10,26.0,0.0,6.0,,271,HE
867,2015-05-18,23,14,6,8,5,1,95,55,15,1021,1012,1005,31.0,11.0,10.0,32,10,39.0,0.0,6.0,Fog,216,HE
868,2015-05-19,18,14,11,7,3,-1,67,43,21,1011,1008,1005,10.0,10.0,10.0,35,19,50.0,0.0,5.0,Rain,233,HE
869,2015-05-20,16,12,7,9,4,2,93,62,33,1019,1014,1011,14.0,10.0,10.0,29,10,,3.05,5.0,Rain,234,HE
870,2015-05-21,18,11,4,6,3,0,97,57,20,1027,1024,1020,31.0,17.0,10.0,26,10,48.0,0.0,2.0,Fog,302,HE
871,2015-05-22,20,12,4,7,3,0,93,52,18,1028,1025,1022,10.0,10.0,10.0,11,5,29.0,0.0,1.0,Fog,35,HE
872,2015-05-23,21,17,13,10,7,4,67,49,24,1022,1020,1018,,,,21,10,,0.0,8.0,,15,HE
873,2015-05-24,22,18,14,11,10,8,77,59,33,1020,1018,1016,31.0,15.0,10.0,23,13,,0.0,6.0,,71,HE
874,2015-05-25,20,16,12,13,11,6,94,70,31,1016,1014,1013,31.0,16.0,10.0,26,6,32.0,1.02,6.0,Rain,305,HE
875,2015-05-26,16,12,8,11,5,0,97,62,25,1023,1019,1015,10.0,10.0,10.0,32,11,35.0,0.0,5.0,Fog,323,HE
876,2015-05-27,16,10,4,6,3,1,93,64,28,1026,1024,1021,31.0,11.0,10.0,11,6,,0.0,5.0,Fog,215,HE
877,2015-05-28,22,13,4,9,6,3,93,62,26,1022,1016,1013,10.0,10.0,10.0,34,10,53.0,0.0,4.0,Fog-Rain,226,HE
878,2015-05-29,19,14,9,14,9,6,88,68,36,1015,1012,1009,31.0,12.0,5.0,26,11,,2.03,6.0,Rain,211,HE
879,2015-05-30,18,14,10,9,4,-1,87,52,19,1018,1014,1010,19.0,10.0,10.0,32,18,50.0,0.0,6.0,Rain,247,HE
880,2015-05-31,23,14,5,13,8,4,93,62,31,1019,1015,1012,10.0,10.0,10.0,32,11,50.0,0.0,6.0,Rain,197,HE
881,2015-06-01,14,12,10,13,12,9,95,84,55,1018,1016,1013,26.0,11.0,3.0,26,14,,3.05,6.0,Fog-Rain,197,HE
882,2015-06-02,25,17,8,13,9,6,100,64,22,1017,1016,1015,31.0,12.0,10.0,39,14,52.0,0.0,6.0,Fog-Rain,218,HE
883,2015-06-03,24,19,14,12,11,7,82,54,27,1026,1021,1017,10.0,10.0,6.0,32,16,45.0,0.0,3.0,,251,HE
884,2015-06-04,27,20,13,9,8,7,72,44,20,1028,1025,1022,31.0,21.0,10.0,21,13,,0.0,2.0,,30,HE
885,2015-06-05,33,24,16,14,12,9,68,43,17,1023,1020,1015,,,,19,11,39.0,0.0,,,77,HE
886,2015-06-06,27,23,18,19,16,12,94,65,43,1025,1021,1016,31.0,13.0,5.0,26,11,48.0,5.08,4.0,Rain-Thunderstorm,313,HE
887,2015-06-07,26,20,14,12,7,3,82,40,17,1027,1026,1024,31.0,31.0,31.0,26,14,,0.0,,,17,HE
888,2015-06-08,19,17,14,8,7,4,63,48,26,1027,1025,1023,10.0,10.0,10.0,35,26,47.0,0.0,5.0,,17,HE
889,2015-06-09,20,16,12,7,6,4,67,48,29,1026,1025,1024,10.0,10.0,10.0,32,24,47.0,0.0,6.0,,22,HE
890,2015-06-10,21,17,12,11,8,6,67,53,39,1026,1024,1022,10.0,10.0,10.0,26,16,,0.0,6.0,,59,HE
891,2015-06-11,24,21,17,12,9,8,64,47,28,1022,1019,1015,10.0,10.0,10.0,23,14,,0.0,5.0,Rain,51,HE
892,2015-06-12,31,22,14,16,12,9,78,54,25,1015,1012,1009,31.0,15.0,10.0,40,11,58.0,0.0,5.0,Rain,42,HE
893,2015-06-13,26,21,17,17,14,9,94,65,27,1011,1010,1008,31.0,13.0,10.0,29,11,39.0,0.0,6.0,Rain,240,HE
894,2015-06-14,27,19,11,12,8,2,94,50,13,1012,1010,1008,10.0,10.0,10.0,23,8,42.0,0.0,,Fog,283,HE
895,2015-06-15,22,19,16,12,11,8,77,55,35,1020,1015,1010,31.0,13.0,10.0,29,21,,0.0,6.0,,23,HE
896,2015-06-16,21,17,13,8,5,2,63,43,22,1024,1021,1020,10.0,10.0,10.0,29,16,,0.0,5.0,Rain,23,HE
897,2015-06-17,23,17,11,7,3,-3,67,41,11,1026,1023,1019,10.0,10.0,10.0,23,14,34.0,0.0,5.0,,7,HE
898,2015-06-18,21,17,13,17,11,6,100,66,30,1020,1016,1014,31.0,10.0,5.0,26,13,45.0,5.08,6.0,Rain,242,HE
899,2015-06-19,15,13,11,12,8,6,94,70,49,1019,1018,1017,31.0,14.0,10.0,21,13,42.0,2.03,6.0,Rain,258,HE
900,2015-06-20,17,14,11,9,7,5,88,64,37,1021,1020,1018,31.0,11.0,10.0,21,13,40.0,0.0,6.0,Rain,290,HE
901,2015-06-21,19,15,11,16,12,7,100,82,54,1021,1017,1014,31.0,12.0,7.0,18,8,,1.02,6.0,Fog-Rain,201,HE
902,2015-06-22,14,13,11,14,12,10,100,90,68,1014,1011,1005,27.0,12.0,5.0,27,11,,8.89,7.0,Fog-Rain,211,HE
903,2015-06-23,17,13,9,12,9,7,98,79,50,1018,1012,1005,31.0,12.0,10.0,34,18,55.0,1.02,5.0,Rain,258,HE
904,2015-06-24,20,14,9,11,9,8,96,71,37,1024,1022,1018,31.0,13.0,10.0,18,10,29.0,0.0,5.0,,246,HE
905,2015-06-25,25,18,11,12,10,8,100,63,25,1024,1023,1021,31.0,15.0,10.0,14,8,,0.0,3.0,Fog,117,HE
906,2015-06-26,27,19,11,14,12,9,100,64,25,1022,1020,1018,10.0,10.0,10.0,26,6,,0.0,6.0,Fog-Rain,220,HE
907,2015-06-27,24,20,16,18,15,9,100,75,38,1021,1017,1015,31.0,11.0,4.0,27,10,47.0,13.97,5.0,Rain-Thunderstorm,256,HE
908,2015-06-28,23,17,10,14,11,7,100,60,27,1023,1022,1020,10.0,10.0,10.0,14,8,,0.0,1.0,Rain,229,HE
909,2015-06-29,29,21,14,15,13,10,95,60,28,1022,1020,1019,10.0,10.0,10.0,21,6,37.0,0.0,6.0,,238,HE
910,2015-06-30,29,21,13,14,9,4,92,45,12,1022,1021,1018,,,,23,10,,0.0,,,33,HE
911,2015-07-01,33,26,19,15,12,10,60,40,17,1020,1019,1016,,,,19,11,,0.0,,,65,HE
912,2015-07-02,35,28,21,17,15,13,64,41,18,1020,1019,1018,,,,16,10,,0.0,,,77,HE
913,2015-07-03,36,29,22,19,17,13,78,50,17,1023,1021,1020,26.0,17.0,10.0,16,6,,0.0,1.0,,338,HE
914,2015-07-04,38,31,23,19,17,13,73,46,15,1021,1019,1017,31.0,21.0,10.0,23,8,,0.0,4.0,,56,HE
915,2015-07-05,38,30,22,19,16,11,78,46,14,1018,1015,1010,31.0,17.0,10.0,32,11,66.0,0.0,2.0,Thunderstorm,195,HE
916,2015-07-06,29,22,16,17,9,3,88,46,13,1023,1020,1016,10.0,10.0,10.0,29,18,,0.0,2.0,,269,HE
917,2015-07-07,35,26,17,16,11,8,64,40,15,1018,1012,1006,31.0,12.0,10.0,35,10,50.0,0.0,5.0,Rain-Thunderstorm,81,HE
918,2015-07-08,23,20,17,14,9,5,72,47,25,1015,1012,1008,10.0,10.0,10.0,47,23,63.0,0.0,5.0,Rain,243,HE
919,2015-07-09,21,17,13,13,8,4,94,56,27,1024,1019,1015,26.0,10.0,10.0,32,21,60.0,0.51,5.0,Rain,279,HE
920,2015-07-10,25,16,7,8,4,-1,87,45,10,1025,1023,1019,10.0,10.0,10.0,16,8,,0.0,1.0,,136,HE
921,2015-07-11,32,23,14,8,6,4,59,35,11,1020,1016,1014,,,,23,11,42.0,0.0,,,16,HE
922,2015-07-12,26,20,15,16,10,4,89,52,16,1019,1017,1017,31.0,15.0,10.0,26,11,45.0,0.51,6.0,Rain,252,HE
923,2015-07-13,22,19,16,16,14,12,94,73,50,1019,1018,1017,31.0,11.0,10.0,26,11,37.0,0.0,6.0,Rain,231,HE
924,2015-07-14,26,21,17,17,15,13,92,68,36,1019,1017,1016,10.0,10.0,10.0,35,16,47.0,0.0,6.0,Rain,246,HE
925,2015-07-15,29,22,16,16,14,12,88,57,26,1021,1019,1016,26.0,11.0,10.0,19,10,34.0,0.0,5.0,,250,HE
926,2015-07-16,33,25,17,17,14,10,88,51,16,1019,1017,1014,10.0,10.0,10.0,14,8,,0.0,1.0,,82,HE
927,2015-07-17,35,28,20,17,14,10,73,43,14,1016,1014,1012,31.0,13.0,10.0,32,11,26.0,10.92,6.0,Rain,201,HE
928,2015-07-18,30,24,18,19,17,13,99,65,31,1018,1015,1013,31.0,12.0,10.0,32,13,42.0,0.0,3.0,Rain-Thunderstorm,222,HE
929,2015-07-19,28,24,19,20,16,12,83,59,39,1014,1011,1009,19.0,10.0,10.0,40,14,50.0,0.0,5.0,Rain-Thunderstorm,270,HE
930,2015-07-20,28,22,17,20,18,16,96,76,45,1015,1014,1012,31.0,12.0,5.0,21,10,29.0,0.76,5.0,Fog-Rain,208,HE
931,2015-07-21,32,26,19,19,17,15,88,60,27,1016,1014,1012,10.0,10.0,10.0,23,11,35.0,0.0,3.0,,224,HE
932,2015-07-22,33,26,18,19,17,12,96,57,24,1014,1013,1011,10.0,10.0,10.0,27,10,45.0,0.0,5.0,,331,HE
933,2015-07-23,27,22,18,13,11,7,64,43,21,1017,1016,1014,10.0,10.0,10.0,21,14,34.0,0.0,5.0,,312,HE
934,2015-07-24,32,24,17,16,12,9,73,43,21,1015,1010,1003,10.0,8.0,6.0,50,11,87.0,7.11,6.0,Rain-Thunderstorm,36,HE
935,2015-07-25,22,18,14,18,13,7,99,70,43,1017,1008,1004,31.0,11.0,6.0,68,31,77.0,1.02,4.0,Rain-Thunderstorm,224,HE
936,2015-07-26,22,16,9,13,8,3,94,60,20,1019,1014,1007,31.0,11.0,10.0,26,13,,0.0,5.0,Rain,207,HE
937,2015-07-27,22,18,13,16,12,11,94,69,46,1008,1005,1003,31.0,12.0,10.0,50,21,63.0,2.03,6.0,Rain,211,HE
938,2015-07-28,22,19,15,13,7,3,88,48,20,1010,1008,1006,14.0,10.0,10.0,40,23,55.0,0.0,5.0,Rain,236,HE
939,2015-07-29,22,17,12,13,7,3,88,54,20,1013,1010,1008,31.0,11.0,10.0,32,21,42.0,0.0,5.0,Rain,231,HE
940,2015-07-30,23,14,7,10,6,2,93,56,18,1018,1015,1013,10.0,10.0,10.0,29,11,53.0,0.0,4.0,Rain,253,HE
941,2015-07-31,23,16,8,9,6,3,98,54,18,1021,1018,1015,31.0,15.0,10.0,24,11,,0.0,1.0,Fog,13,HE
942,2015-08-01,28,22,15,11,7,5,64,39,16,1016,1014,1013,,,,23,14,,0.0,,,55,HE
943,2015-08-02,31,21,12,12,8,4,89,46,11,1020,1018,1016,,,,16,6,,0.0,,,55,HE
944,2015-08-03,33,25,17,12,9,7,63,37,12,1017,1016,1013,,,,23,10,40.0,0.0,,,119,HE
945,2015-08-04,28,22,15,20,14,11,95,64,25,1019,1014,1011,26.0,11.0,7.0,40,11,,6.1,6.0,Rain,281,HE
946,2015-08-05,29,20,12,14,12,10,100,62,23,1021,1018,1014,19.0,11.0,10.0,16,6,,0.0,1.0,Fog,60,HE
947,2015-08-06,36,26,17,17,13,11,73,44,16,1016,1014,1013,10.0,10.0,10.0,14,8,29.0,0.0,3.0,,57,HE
948,2015-08-07,38,29,21,17,13,7,73,40,9,1015,1014,1012,,,,21,10,,0.0,,,56,HE
949,2015-08-08,32,27,22,18,17,14,69,52,27,1021,1017,1013,31.0,20.0,10.0,32,14,53.0,0.0,4.0,Rain-Thunderstorm,352,HE
950,2015-08-09,31,25,19,17,16,15,78,58,30,1021,1017,1015,31.0,24.0,10.0,26,21,,0.0,7.0,Rain,17,HE
951,2015-08-10,31,26,19,20,17,15,94,66,34,1016,1014,1012,31.0,12.0,5.0,29,11,40.0,0.0,4.0,Rain-Thunderstorm,294,HE
952,2015-08-11,29,24,18,18,16,15,88,61,34,1018,1016,1014,10.0,10.0,10.0,24,10,,0.0,4.0,,347,HE
953,2015-08-12,31,26,21,18,17,16,78,55,31,1020,1019,1018,31.0,19.0,10.0,26,16,,0.0,6.0,,22,HE
954,2015-08-13,35,28,21,17,16,12,73,49,22,1019,1014,1008,31.0,31.0,31.0,29,16,,0.0,,,36,HE
955,2015-08-14,28,23,19,19,17,14,94,66,36,1011,1009,1007,31.0,14.0,10.0,39,14,53.0,2.03,5.0,Rain-Thunderstorm,204,HE
956,2015-08-15,25,21,18,19,16,12,100,72,37,1012,1009,1008,19.0,9.0,5.0,26,13,,0.0,5.0,,207,HE
957,2015-08-16,18,17,16,17,15,13,94,87,73,1013,1012,1011,31.0,12.0,10.0,21,11,,7.11,7.0,Rain,283,HE
958,2015-08-17,17,16,15,14,13,12,89,82,71,1014,1013,1012,27.0,12.0,10.0,21,16,,0.0,7.0,Rain,262,HE
959,2015-08-18,20,17,14,14,12,9,95,71,39,1018,1015,1013,26.0,12.0,10.0,19,10,,0.0,7.0,,231,HE
960,2015-08-19,22,16,9,13,11,9,100,66,34,1022,1020,1018,31.0,12.0,10.0,13,5,,0.0,6.0,Fog,217,HE
961,2015-08-20,23,19,15,14,12,8,88,63,32,1025,1023,1022,31.0,13.0,10.0,14,8,,0.0,6.0,Rain,72,HE
962,2015-08-21,26,19,13,13,11,7,94,61,21,1026,1024,1022,31.0,19.0,10.0,19,10,,0.0,1.0,,68,HE
963,2015-08-22,28,21,14,11,8,3,72,43,13,1023,1019,1014,31.0,31.0,31.0,21,11,39.0,0.0,,,62,HE
964,2015-08-23,28,22,16,18,9,4,96,48,13,1014,1009,1005,31.0,13.0,6.0,27,14,52.0,0.0,8.0,Rain,89,HE
965,2015-08-24,23,19,16,18,17,13,100,88,65,1008,1006,1005,27.0,10.0,8.0,26,13,,3.05,6.0,Fog-Rain,168,HE
966,2015-08-25,21,18,14,13,9,6,82,57,28,1018,1015,1008,10.0,10.0,10.0,47,24,74.0,0.0,6.0,,209,HE
967,2015-08-26,27,20,12,13,10,8,77,51,25,1019,1016,1012,,,,23,11,,0.0,,,185,HE
968,2015-08-27,29,21,14,18,14,11,94,64,26,1013,1011,1008,31.0,11.0,10.0,32,8,,0.0,6.0,Rain,234,HE
969,2015-08-28,20,17,14,18,16,14,100,91,74,1022,1017,1012,27.0,10.0,5.0,16,10,,4.06,6.0,Fog-Rain,227,HE
970,2015-08-29,30,21,13,19,17,13,100,77,41,1023,1021,1019,27.0,10.0,0.0,16,6,,0.0,4.0,Fog,46,HE
971,2015-08-30,33,26,19,20,18,16,91,65,28,1019,1017,1015,31.0,24.0,10.0,16,8,,0.0,1.0,,136,HE
972,2015-08-31,34,27,19,20,15,8,100,55,13,1015,1012,1009,31.0,22.0,10.0,26,10,,0.0,,Fog,201,HE
973,2015-09-01,26,21,15,19,16,12,97,76,41,1017,1011,1007,31.0,12.0,5.0,32,10,42.0,6.1,5.0,Rain,293,HE
974,2015-09-02,21,17,12,13,11,8,100,72,32,1018,1017,1015,31.0,12.0,10.0,16,8,34.0,0.0,4.0,Rain,281,HE
975,2015-09-03,21,16,11,13,9,4,100,67,25,1015,1014,1013,31.0,15.0,10.0,29,8,35.0,0.0,6.0,Rain,251,HE
976,2015-09-04,19,14,9,9,7,4,90,61,26,1016,1015,1014,10.0,10.0,10.0,29,11,48.0,0.0,2.0,,228,HE
977,2015-09-05,17,12,7,13,9,6,95,79,49,1018,1016,1015,31.0,13.0,6.0,29,13,48.0,3.05,6.0,Rain,223,HE
978,2015-09-06,17,13,9,10,7,5,82,62,36,1026,1022,1018,10.0,10.0,10.0,26,16,40.0,0.0,4.0,Rain,266,HE
979,2015-09-07,17,14,12,11,9,7,82,71,53,1026,1025,1024,31.0,10.0,10.0,26,14,42.0,0.0,7.0,Rain,265,HE
980,2015-09-08,19,15,11,12,10,8,98,71,43,1027,1025,1022,31.0,12.0,10.0,16,6,,0.0,6.0,Fog,22,HE
981,2015-09-09,21,17,13,11,8,5,88,58,29,1024,1022,1021,31.0,12.0,10.0,27,13,,0.0,4.0,,42,HE
982,2015-09-10,21,16,9,8,6,2,76,52,21,1023,1021,1019,10.0,10.0,10.0,27,16,,0.0,1.0,,41,HE
983,2015-09-11,22,16,9,8,6,3,82,55,21,1020,1017,1015,10.0,10.0,10.0,21,11,,0.0,1.0,,49,HE
984,2015-09-12,26,18,10,17,11,8,94,67,29,1017,1015,1012,31.0,15.0,10.0,16,8,,0.0,7.0,Rain,111,HE
985,2015-09-13,20,17,14,17,16,15,100,89,75,1014,1010,1005,31.0,12.0,4.0,16,10,,0.76,7.0,Fog-Rain,83,HE
986,2015-09-14,22,17,12,17,14,9,100,87,43,1008,1005,1003,31.0,10.0,5.0,32,13,,1.02,5.0,Rain-Thunderstorm,188,HE
987,2015-09-15,18,13,9,11,9,8,99,74,49,1009,1008,1005,31.0,11.0,10.0,29,13,,0.0,5.0,Rain,180,HE
988,2015-09-16,17,13,9,17,13,9,100,93,74,1006,1000,996,31.0,11.0,5.0,18,8,,11.94,7.0,Fog-Rain-Thunderstorm,41,HE
989,2015-09-17,16,14,13,16,14,12,100,95,88,1013,1004,999,31.0,12.0,7.0,29,14,,7.11,6.0,Rain,191,HE
0,2013-01-01,8,7,6,7,7,5,100,95,93,1002,1000,999,10.0,8.0,5.0,23,16,,0.0,6.0,Rain,251,MV
1,2013-01-02,7,6,4,4,3,2,93,86,81,1021,1016,1010,10.0,10.0,10.0,26,21,,0.0,4.0,,266,MV
2,2013-01-03,9,8,7,9,7,5,100,95,81,1025,1020,1017,10.0,6.0,2.0,29,27,,0.0,6.0,Rain,272,MV
3,2013-01-04,9,7,6,8,7,5,100,96,93,1027,1025,1023,10.0,5.0,3.0,35,26,52.0,0.0,8.0,Rain,275,MV
4,2013-01-05,8,7,7,7,7,6,100,94,87,1029,1028,1027,10.0,9.0,5.0,11,8,,0.0,6.0,,296,MV
5,2013-01-06,8,7,6,7,7,6,100,97,93,1023,1023,1022,7.0,4.0,2.0,21,16,,0.0,6.0,Rain,290,MV
6,2013-01-07,6,6,5,5,5,4,100,98,87,1027,1026,1025,10.0,7.0,2.0,11,6,,0.0,7.0,,229,MV
7,2013-01-08,7,6,6,7,7,6,100,99,93,1021,1021,1020,6.0,4.0,2.0,14,13,,0.0,8.0,Rain,265,MV
8,2013-01-09,7,6,6,7,7,5,100,98,93,1017,1014,1011,8.0,5.0,2.0,24,16,,0.0,6.0,Rain,238,MV
9,2013-01-10,5,2,0,4,-1,-5,93,80,65,1010,1008,1007,10.0,9.0,3.0,24,19,,0.0,6.0,Snow,349,MV
10,2013-01-11,0,-1,-2,-1,-2,-3,100,91,80,1017,1015,1012,10.0,7.0,1.0,16,10,,0.0,6.0,Snow,310,MV
11,2013-01-12,0,-2,-5,-2,-3,-6,100,88,75,1020,1020,1019,10.0,9.0,1.0,11,6,,0.0,5.0,Fog-Snow,324,MV
12,2013-01-13,-1,-3,-6,-2,-4,-7,100,91,80,1022,1022,1021,10.0,7.0,2.0,14,8,,0.0,4.0,Snow,73,MV
13,2013-01-14,-4,-4,-5,-6,-7,-8,93,86,80,1018,1015,1012,8.0,4.0,3.0,14,11,,0.0,6.0,Snow,120,MV
14,2013-01-15,-6,-9,-11,-7,-9,-12,93,91,86,1011,1010,1010,5.0,3.0,0.0,10,5,,0.0,5.0,Fog,114,MV
15,2013-01-16,-4,-6,-7,-6,-7,-8,93,92,86,1015,1013,1011,4.0,3.0,2.0,11,6,,0.0,7.0,,61,MV
16,2013-01-17,0,-1,-2,-2,-3,-4,87,83,75,1020,1019,1017,10.0,9.0,4.0,16,8,,0.0,6.0,Snow,22,MV
17,2013-01-18,-1,-2,-3,-3,-4,-7,86,80,69,1017,1014,1011,10.0,9.0,5.0,24,13,,0.0,6.0,Snow,79,MV
18,2013-01-19,-3,-7,-9,-8,-9,-11,86,78,69,1007,1006,1005,10.0,10.0,10.0,29,18,,0.0,5.0,,79,MV
19,2013-01-20,-1,-3,-5,-3,-6,-8,86,83,80,1005,1004,1003,10.0,10.0,7.0,23,13,40.0,0.0,6.0,Snow,74,MV
20,2013-01-21,-2,-3,-4,-7,-9,-17,80,64,34,1006,1006,1005,,,,37,27,50.0,0.0,,,80,MV
21,2013-01-22,-4,-4,-5,-6,-8,-10,86,77,64,1010,1010,1009,10.0,6.0,4.0,24,16,,0.0,6.0,Snow,93,MV
22,2013-01-23,0,-3,-7,-3,-4,-8,93,84,75,1012,1011,1011,10.0,9.0,7.0,19,10,,0.0,5.0,Snow,33,MV
23,2013-01-24,0,-2,-4,-2,-3,-5,100,86,80,1019,1016,1013,10.0,10.0,10.0,14,11,,0.0,6.0,Snow,13,MV
24,2013-01-25,1,-2,-5,-5,-8,-10,86,70,51,1023,1022,1020,10.0,10.0,10.0,13,6,,0.0,6.0,,176,MV
25,2013-01-26,-5,-7,-9,-7,-9,-10,93,82,74,1013,1011,1008,6.0,4.0,2.0,23,18,,0.0,7.0,Snow,165,MV
26,2013-01-27,1,1,1,1,-1,-1,100,91,87,1004,1000,997,6.0,4.0,3.0,23,19,,0.0,7.0,Rain-Snow,172,MV
27,2013-01-28,3,2,2,2,2,1,93,91,87,1011,1008,1005,9.0,6.0,4.0,23,19,,0.0,5.0,,215,MV
28,2013-01-29,8,6,4,6,5,4,100,88,81,1004,1002,1000,10.0,8.0,6.0,29,23,,0.0,5.0,Rain,240,MV
29,2013-01-30,11,8,6,11,7,3,100,92,76,999,997,995,10.0,8.0,4.0,45,26,63.0,0.0,6.0,Rain,247,MV
30,2013-01-31,7,6,5,4,3,1,93,80,70,1004,1001,998,10.0,10.0,8.0,53,43,82.0,0.0,6.0,Rain,255,MV
31,2013-02-01,6,4,3,3,3,2,93,84,81,1001,998,993,10.0,10.0,9.0,32,23,,0.0,6.0,,240,MV
32,2013-02-02,3,1,-3,0,-3,-6,93,73,56,1005,1001,996,10.0,10.0,7.0,24,18,,0.0,3.0,,317,MV
33,2013-02-03,3,1,0,1,0,-1,100,87,75,1011,1008,1003,10.0,9.0,5.0,29,19,,0.0,6.0,Rain-Snow,243,MV
34,2013-02-04,7,4,2,6,3,1,100,88,76,1002,999,997,10.0,8.0,4.0,40,24,63.0,0.0,6.0,Rain,253,MV
35,2013-02-05,3,1,0,1,0,-1,100,94,87,994,992,991,10.0,7.0,1.0,26,21,,0.0,6.0,Rain-Snow,239,MV
36,2013-02-06,2,1,0,2,1,-2,100,95,87,998,996,995,10.0,6.0,1.0,23,18,,0.0,6.0,Rain-Snow,242,MV
37,2013-02-07,1,0,-1,0,-1,-2,100,92,87,1009,1007,1004,10.0,8.0,3.0,13,8,,0.0,6.0,Snow,308,MV
38,2013-02-08,1,-1,-3,0,-2,-4,100,93,86,1014,1012,1010,9.0,6.0,1.0,14,11,,0.0,6.0,Snow,321,MV
39,2013-02-09,0,-2,-3,-2,-3,-5,93,85,69,1018,1018,1017,10.0,6.0,1.0,19,11,,0.0,6.0,Snow,323,MV
40,2013-02-10,-1,-3,-4,-3,-4,-5,100,89,80,1016,1015,1014,10.0,6.0,2.0,19,11,,0.0,6.0,,145,MV
41,2013-02-11,0,-4,-8,-5,-7,-9,93,77,60,1013,1013,1012,10.0,8.0,4.0,27,18,,0.0,5.0,,79,MV
42,2013-02-12,0,-1,-1,-1,-2,-3,100,91,86,1018,1016,1015,10.0,6.0,1.0,19,8,,0.0,7.0,Snow,27,MV
43,2013-02-13,1,-2,-7,-2,-4,-8,93,80,69,1028,1026,1022,10.0,10.0,10.0,11,6,,0.0,5.0,Snow,55,MV
44,2013-02-14,1,-3,-6,-3,-5,-7,100,79,65,1026,1022,1018,10.0,9.0,7.0,26,13,,0.0,4.0,,140,MV
45,2013-02-15,2,0,-2,-1,-2,-3,93,86,75,1021,1019,1017,7.0,5.0,2.0,16,13,,0.0,6.0,,134,MV
46,2013-02-16,2,1,0,1,0,0,100,97,87,1025,1024,1023,4.0,2.0,0.0,11,8,,0.0,8.0,Fog,93,MV
47,2013-02-17,2,1,0,1,1,0,100,93,87,1027,1026,1025,7.0,5.0,2.0,8,6,,0.0,6.0,,125,MV
48,2013-02-18,3,1,0,1,0,-1,100,89,75,1023,1021,1018,7.0,5.0,4.0,16,8,,0.0,6.0,,255,MV
49,2013-02-19,2,1,0,1,-2,-5,100,83,65,1020,1016,1012,10.0,9.0,4.0,21,16,,0.0,6.0,Rain-Snow,22,MV
50,2013-02-20,0,-1,-1,-3,-4,-7,86,75,60,1027,1026,1024,10.0,9.0,6.0,29,21,47.0,0.0,6.0,Snow,30,MV
51,2013-02-21,0,-1,-1,-2,-4,-5,93,76,75,1027,1026,1025,10.0,10.0,1.0,24,19,,0.0,6.0,Snow,30,MV
52,2013-02-22,-1,-3,-5,-3,-6,-8,100,74,60,1023,1022,1021,10.0,9.0,6.0,24,13,,0.0,5.0,Snow,71,MV
53,2013-02-23,0,-1,-1,-1,-4,-7,93,75,64,1020,1019,1018,10.0,9.0,4.0,34,27,55.0,0.0,6.0,Snow,56,MV
54,2013-02-24,1,1,1,1,1,0,100,98,93,1019,1017,1016,5.0,4.0,1.0,24,19,,0.0,6.0,Rain-Snow,46,MV
55,2013-02-25,2,1,1,1,1,0,100,94,87,1028,1025,1022,7.0,5.0,3.0,23,18,,0.0,6.0,Rain-Snow,52,MV
56,2013-02-26,2,1,1,0,0,-1,93,90,87,1034,1034,1033,9.0,7.0,6.0,21,14,,0.0,7.0,,54,MV
57,2013-02-27,6,3,0,-1,-2,-3,81,70,61,1035,1033,1032,10.0,10.0,10.0,11,6,,0.0,5.0,,132,MV
58,2013-02-28,3,0,-2,3,0,-3,100,97,93,1028,1026,1023,3.0,2.0,1.0,23,16,,0.0,8.0,,265,MV
59,2013-03-01,8,4,0,2,0,-3,93,79,61,1024,1022,1020,10.0,9.0,7.0,14,10,,0.0,5.0,,297,MV
60,2013-03-02,3,0,-2,0,-1,-2,100,92,75,1024,1022,1019,10.0,8.0,3.0,29,18,,0.0,6.0,,263,MV
61,2013-03-03,7,4,2,1,-1,-2,81,69,57,1022,1020,1018,10.0,10.0,10.0,21,16,,0.0,4.0,,296,MV
62,2013-03-04,7,1,-5,2,-1,-6,100,84,61,1023,1022,1019,10.0,7.0,4.0,13,5,,0.0,1.0,Fog,146,MV
63,2013-03-05,13,7,0,0,-2,-4,81,56,38,1014,1011,1009,,,,14,11,,0.0,,,153,MV
64,2013-03-06,12,3,-5,3,1,-5,100,71,47,1007,1006,1005,9.0,9.0,8.0,16,6,,0.0,,Fog,65,MV
65,2013-03-07,7,3,1,1,-1,-5,93,72,56,1008,1007,1007,9.0,7.0,5.0,35,24,55.0,0.0,1.0,,70,MV
66,2013-03-08,4,2,0,-1,-3,-4,93,72,60,1009,1009,1008,10.0,10.0,8.0,34,24,,0.0,6.0,Rain,86,MV
67,2013-03-09,3,1,-1,0,-4,-7,100,72,56,1008,1006,1005,10.0,7.0,1.0,35,27,,0.0,6.0,Snow,84,MV
